filename,start,end,speaker,text,translit,audio_path,prediction_wav2vec2
mns_c1139318-b255-49af-a490-4bcc62c40ebe_004,14.05,16.71,СР,Хо̄тпа нупыл ат та̄лэ то̄влыс.,xōtpa nupəl at tāle tōwləs.,data/AudioCorpus/Recordings/mns_c1139318-b255-49af-a490-4bcc62c40ebe/004_╨Ñ╨╛_╤é╨┐╨░_╨╜╤â╨┐╤ï╨╗_╨░╤é_╤é╨░_╨╗.wav,HADT BANNOPÓ HÁT TÁLI TOHUSSSZ
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_003,7.82,11.53,ОА,Судьба человека в истории народа нампа суссылтап о̄лыс. ,suд'бa ч'eelow'eeka w istor'əi naroдa nampa sussiltap ōləs.,data/AudioCorpus/Recordings/mns_88818793-da5d-4da1-b15f-accfe4f09ef0/003_╨í╤â╨┤╤î╨▒╨░_╤ç╨╡╨╗╨╛╨▓╨╡╨║╨░_╨▓_╨╕╤ü.wav,S ZUGS BAJCSÓGJÖK A VÜZTÓRIUNE A LOD AN NAMPA SZÚSZLÓTAB
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_010,34.31,38.45,ОА,Евдокия Александровна ханты хорамыт ос хансат урыл са̄в нэ̄пак хансыс.,ewдok'ija al'eeksanдrowna xanti xoramət os xansat urəl sāw nēpak xansəs.,data/AudioCorpus/Recordings/mns_88818793-da5d-4da1-b15f-accfe4f09ef0/010_╨ò╨▓╨┤╨╛╨║╨╕╤Å_╨É╨╗╨╡╨║╤ü╨░╨╜╨┤╤Ç╨╛╨▓╨╜.wav,JÓDI KIELÜK SZÁNDÖRVÜNA HANTE HORDOMOT AZ HANCATÓRO SFZÁHNÉLPA CRANCOZ
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_005,15.84,17.56,ОА,Тамле нампа концерт о̄лыс.,taml'ee nampa konц'eert ōləs.,data/AudioCorpus/Recordings/mns_88818793-da5d-4da1-b15f-accfe4f09ef0/005_╨ó╨░╨╝╨╗╨╡_╨╜╨░╨╝╨┐╨░_╨║╨╛╨╜╤å╨╡╤Ç╤é_.wav,TEMLYÖNNEM PAKAN SZÉRT HALS
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_016,57.21,61.74,ОА,"Ты та̄л таве̄н онтолов са̄т та̄л то̄влынув, о̄лупсатэ хоса ос со̄тыӈ о̄лыс.","ti tāl taw'eēn ontolow sāt tāl tōwlinuw, ōlupsate xosa os sōtəŋ ōləs.",data/AudioCorpus/Recordings/mns_88818793-da5d-4da1-b15f-accfe4f09ef0/016_╨ó╤ï_╤é╨░_╨╗_╤é╨░╨▓╨╡_╨╜_╨╛╨╜╤é╨╛╨╗.wav,TI TÁA TEGEN MONDOT OLÓV SZÁTTÁL TÓVONŐ ALPS TG HOSSZÓNOS SZOLATONAL
mns_88818793-da5d-4da1-b15f-accfe4f09ef0_026,102.12,106.39,ОА,Евдокия Александровна тот школат ня̄врамыт математикан ханищтаӈкве патыс.,ewдok'ija al'eeksanдrowna tot шkolat n'ajāwramət mat'eemat'ikan xan'is'taŋkw'ee patəs.,data/AudioCorpus/Recordings/mns_88818793-da5d-4da1-b15f-accfe4f09ef0/026_╨ò╨▓╨┤╨╛╨║╨╕╤Å_╨É╨╗╨╡╨║╤ü╨░╨╜╨┤╤Ç╨╛╨▓╨╜.wav,IÚDI KE EGYEX SÁNDROMNATOCS KÓLOTT NYÁAROMOT MAGD TYIMAITYIKAN HANYISTENKŐ PAJTO
mns_fd7120f9-371b-4953-bf8b-bc630439d201_016,65.94,71.76,МД,Та̄н ос хо̄талаквен ща̄гтащлым э̄ла-юв та исгащла̄лэ̄гыт.,tān os xōtalakw'een s'āɣtas'ləm ēla-juw ta isɣas'lālēɣət.,data/AudioCorpus/Recordings/mns_fd7120f9-371b-4953-bf8b-bc630439d201/016_╨ó╨░_╨╜_╨╛╤ü_╤à╨╛_╤é╨░╨╗╨░╨║╨▓╨╡╨╜_.wav,TÁNO AZ HAATALLAT VJÖN SJEJTES LIM LA JÚV DE ISZI-ES LÁAOLÉIT
mns_fd7120f9-371b-4953-bf8b-bc630439d201_009,31.93,37.64,МД,"Лӯпта, пуме тымус то̄слапты. Ос нюлыйӣв я̄ ӯлтта тӯщтыгпи. ","lupta, pum'ee timus tōslapti. os n'ujulijīw jā ultta tus'tiɣp'i.",data/AudioCorpus/Recordings/mns_fd7120f9-371b-4953-bf8b-bc630439d201/009_╨¢_╨┐╤é╨░_╨┐╤â╨╝╨╡_╤é╤ï╨╝╤â╤ü_╤é╨╛_.wav,LUPTA PUMYATIMUSZ TOHASZLAPTÉ OZT NYULIGÍB JÁOTTA DUSSTIPI
mns_fd7120f9-371b-4953-bf8b-bc630439d201_006,18.3,23.13,МД,"Тове̄ртыӈ татем во̄тащла̄лы, кон-ква̄луӈкв щар ат ве̄рме̄гын.","tow'eērtəŋ tat'eem wōtas'lāli, kon-kwāluŋkw s'ar at w'eērm'eēɣən.",data/AudioCorpus/Recordings/mns_fd7120f9-371b-4953-bf8b-bc630439d201/006_╨ó╨╛╨▓╨╡_╤Ç╤é╤ï_╤é╨░╤é╨╡╨╝_╨▓╨╛_╤é╨░.wav,DOLVJARTENN DE GYJÖN VOAT ÉS LÁLÉ KONKVÁVOMUK SARATVÉER MÉN
mns_fcb27efc-3756-451b-9345-76106d205249_007,27.69,30.63,СД,Камчатка ма̄тэ акв­писыг нё̄рыӈ ма̄.,kamчatka māte akw­p'isəɣ n'ojōrəŋ mā.,data/AudioCorpus/Recordings/mns_fcb27efc-3756-451b-9345-76106d205249/007_╨Ü╨░╨╝╤ç╨░╤é╨║╨░_╨╝╨░_╤é╤ì_╨░╨║╨▓_╨┐.wav,KAMICSÁTKA MÁTÉ ÁAD PISZI NYORNY MÁ -
mns_fcb27efc-3756-451b-9345-76106d205249_021,101.45,108.6,СД,"Федера­ция Советыт рӯпитан сенаторув, са̄лыӈ ма̄хум, община кӯщаит, редак­цият рӯпитан хо̄тпат.","f'eeд'eera­ц'ija sow'eetət rup'itan s'eenatoruw, sāləŋ māxum, oбs''ina kus'aət, r'eeдak­ц'ijat rup'itan xōtpat.",data/AudioCorpus/Recordings/mns_fcb27efc-3756-451b-9345-76106d205249/021_╨ñ╨╡╨┤╨╡╤Ç╨░_╤å╨╕╤Å_╨í╨╛╨▓╨╡╤é╤ï╤é_╤Ç.wav,FIGYARÁT SZERSZEVIADE DRUPPITAN SZENNÁTARÓ SZÁLUNMAHOM ÁB SIUNOKÚSIIT RIDDÁG CÉL TRUPITON HORDPAD
mns_fd7af81a-9888-491d-8e69-545457664794_084,412.73,417.29,СД,"Ань потрув моще̄ртн ты оигпи, та урыл ōс ла̄вуӈкве э̄ри.","an' potruw mos''eērtn ti oiɣp'i, ta urəl ōs lāwuŋkw'ee ēr'i.",data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/084_╨É╨╜╤î_╨┐╨╛╤é╤Ç╤â╨▓_╨╝╨╛╤ë╨╡_╤Ç╤é╨╜_.wav,ANYPOT RÚ MOSÉRT INT JÓIIFPI LEÓRÓ ORSZLÁVOMKVÉ ÉRI
mns_fd7af81a-9888-491d-8e69-545457664794_018,96.85,101.58,СД,Константин Васильевич пиркатирыг хӯл пувнэ артелит о̄лыс.,konstant'ən was'il'ew'əч p'irkat'irəɣ xul puwne art'eel'ət ōləs.,data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/018_╨Ü╨╛╨╜╤ü╤é╨░╨╜╤é╨╕╨╜_╨Æ╨░╤ü╨╕╨╗╤î╨╡╨▓╨╕.wav,KANSZONYTYINT VAGY SZÍRJIR IS BIRKE-TYÍRAI HÓ PÓNÉ ARTJÉHÉ TOAOS
mns_fd7af81a-9888-491d-8e69-545457664794_020,106.35,112.39,СД,"Омск мус со̄руп нё̄выль тотуӈкве акваг э̄рыс, тувыл Свердловскын ялантас.","omsk mus sōrup n'ojōwəl' totuŋkw'ee akwaɣ ērəs, tuwəl sw'eerдlowskən jalantas.",data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/020_╨₧╨╝╤ü╨║_╨╝╤â╤ü_╤ü╨╛_╤Ç╤â╨┐_╨╜_╨▓╤ï.wav,OMSZMUZ SZAROP NYÓVUL TOTUN KÜATVAI ER TUVÓ SZREDULÓSZ TÜNNI JAVANTAS
mns_fd7af81a-9888-491d-8e69-545457664794_043,222.13,226.22,СД,Ты па̄вылт ма̄хум о̄с хӯ­рум кол мус о̄лэ̄гыт. ,ti pāwilt māxum ōs xu­rum kol mus ōlēɣət.,data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/043_╨ó╤ï_╨┐╨░_╨▓╤ï╨╗╤é_╨╝╨░_╤à╤â╨╝_╨╛_.wav,TI PAVOT MÁHOM ORSZ HÓRUM KÓMUZ OVT
mns_fcb27efc-3756-451b-9345-76106d205249_045,213.03,217.91,СД,"Николай ительмен хо̄тпа, кӯтьванэ хосыт тав яныг чемпионыг о̄лы.","n'ikolaj it'eel'm'een xōtpa, kut'wane xosət taw janəɣ ч'eemp'ionəɣ ōli.",data/AudioCorpus/Recordings/mns_fcb27efc-3756-451b-9345-76106d205249/045_╨¥╨╕╨║╨╛╨╗╨░╨╕╠å_╨╕╤é╨╡╨╗╤î╨╝╨╡╨╜_╤à╨╛_.wav,NYI CAEJ ITT EGYI MILYEN HADPA KUTY VAN Ő HOSSZITTAVI JANNI CSIMPJÓNI OALI
mns_fd7af81a-9888-491d-8e69-545457664794_009,43.52,49.41,СД,"Тыи Галина Конс­тан­тиновна Алгадьева пыганэ, апганэ, рӯтанэ ёт. ","tii ɣal'ina kons­tan­t'inowna alɣaд'ewa piɣane, apɣane, rutane jot.",data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/009_╨ó╤ï╨╕_╨ô╨░╨╗╨╕╨╜╨░_╨Ü╨╛╨╜╤ü_╤é╨░╨╜_.wav,TI GELINELKÖNSZTANT TYÍNOMNÁOK ÁGYÉVE DÜJJELNÉ APIANÉ RÚTA NÉ JOT
mns_fcb27efc-3756-451b-9345-76106d205249_044,210.53,213.0,СД,Тэ̄н о̄лнэ ма̄тэ̄н ла̄ваве хальч. ,tēn ōlne mātēn lāwaw'ee xal'ч.,data/AudioCorpus/Recordings/mns_fcb27efc-3756-451b-9345-76106d205249/044_╨ó╤ì_╨╜_╨╛_╨╗╨╜╤ì_╨╝╨░_╤é╤ì_╨╜_╨╗.wav,DE ANA ONNŐ MÁTEM LÁVAVÉ HÁGCS
mns_fd7af81a-9888-491d-8e69-545457664794_006,27.77,31.8,СД,Лё̄ӈханыл Ня̄хщамво̄ль па̄вылныл Яныг­па̄выл мус о̄лыс. ,l'ojōŋxanəl n'ajāxs'amwōl' pāwilnəl janiɣ­pāwəl mus ōləs.,data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/006_╨¢_╤à╨░╨╜╤ï╨╗_╨¥╤Å_╤à╤ë╨░╨╝╨▓╨╛_╨╗╤î.wav,DVANCANÓ NYA ÉM VOLT PAGONNÓ JANIPÁGÓ MOSZ OVO
mns_fd7af81a-9888-491d-8e69-545457664794_042,219.34,222.05,СД,Ма̄нья-сӯнт па̄вылн лё̄ӈханыл о̄лыс. ,mān'ja-sunt pāwiln l'ojōŋxanəl ōləs.,data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/042_╨£╨░_╨╜╤î╤Å_╤ü_╨╜╤é_╨┐╨░_╨▓╤ï╨╗╨╜_.wav,MENNYIE SZUNTPÁVOM GYONANNU OV
mns_fd7af81a-9888-491d-8e69-545457664794_080,396.04,399.98,СД,"А̄лн хӯл тамле во̄ӈхат о̄лы, тот витэ по̄лямнув. ","āln xul taml'ee wōŋxat ōli, tot w'ite pōl'ajamnuw.",data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/080_╨É_╨╗╨╜_╤à_╨╗_╤é╨░╨╝╨╗╨╡_╨▓╨╛_╤à╨░.wav,AUNHÓ TAMGYA BONHA TO ALÉ TUDD ÍV ITÉ BORDYAM A NÓV
mns_fd7af81a-9888-491d-8e69-545457664794_016,85.78,89.6,СД,Тав комсомольский пуӈктотнэ кӯщаиг о̄лыс. ,taw komsomol'sk'əj puŋktotne kus'aəɣ ōləs.,data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/016_╨ó╨░╨▓_╨║╨╛╨╝╤ü╨╛╨╝╨╛╨╗╤î╤ü╨║╨╕╨╕╠å_╨┐╤â.wav,TE KAM SZOMOLSZ KI PUNK TÓTNÉK KÚLSÉI HOVAHOSZ
mns_fd7af81a-9888-491d-8e69-545457664794_074,367.59,372.69,СД,"Сасганэ ла̄ве̄гыт, то̄ванакт хӯл пувнэ ма̄гыс ты кос ёмас хо̄тал, ос.","sasɣane lāw'eēɣət, tōwanakt xul puwne māɣəs ti kos jomas xōtal, os.",data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/074_╨í╨░╤ü╨│╨░╨╜╤ì_╨╗╨░_╨▓╨╡_╨│╤ï╤é_╤é╨╛.wav,SZESZÍJANÉ VÁVÉT TÓVONNAK HÓPUHNI MAISZT TIKOCSI JOM AZ HALTAL OSSZ
mns_fd7af81a-9888-491d-8e69-545457664794_056,282.47,286.47,СД,То̄нт тах са̄внув мир ёмащакв ӯщлахтуӈкве ве̄рмыну­выт. ,tōnt tax sāwnuw m'ər jomas'akw us'laxtuŋkw'ee w'eērminu­wət.,data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/056_╨ó╨╛_╨╜╤é_╤é╨░╤à_╤ü╨░_╨▓╨╜╤â╨▓_╨╝╨╕.wav,TON TE Z SZÁVNÓ MÍR JOMÖSE A KULSLAHTANKVÉ VERMANNÓVOT
mns_fcb27efc-3756-451b-9345-76106d205249_014,64.34,69.38,СД,Хо̄т нупыл хо̄т яныгнув ос ват нупыл онтолов ма̄нь па̄влыт о̄лэгыт.,xōt nupəl xōt janiɣnuw os wat nupəl ontolow mān' pāwlət ōleɣət.,data/AudioCorpus/Recordings/mns_fcb27efc-3756-451b-9345-76106d205249/014_╨Ñ╨╛_╤é_╨╜╤â╨┐╤ï╨╗_╤à╨╛_╤é_╤Å╨╜╤ï╨│.wav,HATNÓPÓ HVAT JANINNUH OSZTVÁTNÓPOL ONTOLO MÁNY PÁHULT AÉT
mns_fd7af81a-9888-491d-8e69-545457664794_071,353.01,356.37,СД,Тав ты э̄лы-па̄лт ащо̄йкатэ палт тотыма.,taw ti ēli-pālt as'ōjkate palt totima.,data/AudioCorpus/Recordings/mns_fd7af81a-9888-491d-8e69-545457664794/071_╨ó╨░╨▓_╤é╤ï_╤ì_╨╗╤ï_╨┐╨░_╨╗╤é_╨░╤ë.wav,TÁVTI JAÚI PALK ES ŐJKÖTÉ PAOT TUDD ÍMA
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_013,40.21,42.65,НМ,Хунь хо̄нтлын нак ущты о̄вылтахтас.,xun' xōntlən nak us'ti ōwiltaxtas.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/013_╨Ñ╤â╨╜╤î_╤à╨╛_╨╜╤é╨╗╤ï╨╜_╨╜╨░╨║_╤â╤ë.wav,HUNY HATULNAK USTI ÓVÓ TATTAZ
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_030,96.76,99.79,НМ,Василий Николаевич пилтāлыг хо̄нтлуме мā­гыс.,was'il'əj n'ikolaew'əч p'iltāləɣ xōntlum'ee mā­ɣəs.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/030_╨Æ╨░╤ü╨╕╨╗╨╕╨╕╠å_╨¥╨╕╨║╨╛╨╗╨░╨╡╨▓╨╕╤ç_╨┐.wav,VAGY SZÍRŰNNYIKA VÁJVICS PJÚTA ÚJ HA APUNIA MÁGÜSZ
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_021,68.52,71.85,НМ,О̄влэ̄т Омск ӯс инженерный училищан тотвес.,ōwlēt omsk us inж'een'eernəj uч'il'is'an totw'ees.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/021_╨₧_╨▓╨╗╤ì_╤é_╨₧╨╝╤ü╨║_╤ü_╨╕╨╜╨╢╨╡╨╜.wav,ÓGÖT-ET OMÚS INZSENYÖRNI ÚGY SILLISEN TORYUS
mns_5425538c-a1b0-4d97-9447-d57df5e51e4c_006,28.56,33.4,НМ,Ты тэ̄ла э̄лаль тотнэ мā­гыс Хāльӯс район миркол пāлыл яныг нё̄тмил вāр­вес.,ti tēla ēlal' totne mā­ɣəs xāl'us rajon m'irkol pāləl janəɣ n'ojōtm'əl wār­w'ees.,data/AudioCorpus/Recordings/mns_5425538c-a1b0-4d97-9447-d57df5e51e4c/006_╨ó╤ï_╤é╤ì_╨╗╨░_╤ì_╨╗╨░╨╗╤î_╤é╨╛╤é╨╜.wav,TITEALA ELAGYÚTOTTNÉ A MEGZ HÁRYOSZRA IJON MIURKÓPÁÓ JENINYAATNÓ VÁRVE
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_001,0.06,2.83,НМ,А̄ще яныг хо̄нтыт сāв щёс сакватāлвес.,ās''ee janəɣ xōntət sāw s''ojos sakwatālw'ees.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/001_╨É_╤ë╨╡_╤Å╨╜╤ï╨│_╤à╨╛_╨╜╤é╤ï╤é_╤ü_.wav,ÁLSÉ JANI HARN SZÁB SÖS SZAKVA TA AVIS
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_016,51.28,54.52,НМ,Ос тав э̄рнэ нэ̄пакт акв тāл но̄х-нё̄­тумтас.,os taw ērne nēpakt akw tāl nōx-n'ojō­tumtas.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/016_╨₧╤ü_╤é╨░╨▓_╤ì_╤Ç╨╜╤ì_╨╜╤ì_╨┐╨░╨║╤é.wav,OZTABB ERNE NEL PAP ÁTTÁO MAHNYAATOMTAS
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_046,159.11,161.55,НМ,Ос ты тāрвит накн ат ёлымтавес.,os ti tārw'ət nakn at jolimtaw'ees.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/046_╨₧╤ü_╤é╤ï_╤é_╤Ç╨▓╨╕╤é_╨╜╨░╨║╨╜_╨░╤é.wav,OST TIT TÁRVITNEK AN A TYÓMTE ÖS
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_011,32.83,36.3,НМ,Василий Николаевич та̄ксар ос ё̄р хо̄тпаг о̄лыс.,was'il'əj n'ikolaew'əч tāksar os jōr xōtpaɣ ōləs.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/011_╨Æ╨░╤ü╨╕╨╗╨╕╨╕╠å_╨¥╨╕╨║╨╛╨╗╨░╨╡╨▓╨╕╤ç_╤é.wav,VAGY SZILINNYI KAVÁ ÉS TÁKSZAROSZ JARHAT PAJK HALSZ
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_012,36.33,40.14,НМ,Хум тысяча девятьсот сорок первый та̄лт хо̄нтлын ма̄н вуйвес.,xum tis'ajaчa д'eew'ajat'sot sorok p'eerwəj tālt xōntlən mān wujw'ees.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/012_╨Ñ╤â╨╝_╤é╤ï╤ü╤Å╤ç╨░_╨┤╨╡╨▓╤Å╤é╤î╤ü╨╛╤é.wav,HUM TIZS GYŐT SZÓRT SZOROK PIÉRULJ TÁ A B HANGON MÁNÚJŰZ
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_009,25.94,28.69,НМ,Мāнь пāвлыт пуссын ак­ван-тотуӈкве патве̄сыт.,mān' pāwlət pussən ak­wan-totuŋkw'ee patw'eēsət.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/009_╨£_╨╜╤î_╨┐_╨▓╨╗╤ï╤é_╨┐╤â╤ü╤ü╤ï╨╜_╨░.wav,MÁNYPAÓ PUSZN ÁPANTÓ TÓUKIPPATVIASZ
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_032,103.36,105.3,НМ,Ефрейтор яныг намыл майвес.,efr'eejtor janəɣ naməl majw'ees.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/032_╨ò╤ä╤Ç╨╡╨╕╠å╤é╨╛╤Ç_╤Å╨╜╤ï╨│_╨╜╨░╨╝╤ï╨╗_.wav,JÖHRÉTÖR IJEN INNÁL MOMMÁIMÖ
mns_846418db-c9ff-43e0-9d03-cc9cfc24454c_019,61.13,66.08,НМ,Мāнь­лат пыгыт нёлоловхуй­плов тāланыл то̄влын порат виӈкве патве̄сыт.,mān'­lat piɣət n'ojololowxuj­plow tālanəl tōwlən porat w'iŋkw'ee patw'eēsət.,data/AudioCorpus/Recordings/mns_846418db-c9ff-43e0-9d03-cc9cfc24454c/019_╨£_╨╜╤î_╨╗╨░╤é_╨┐╤ï╨│╤ï╤é_╨╜_╨╗╨╛╨╗.wav,MÁNYVORT PÜVÜT NYÓ HUY POTÁONOM TÓN POROTT DINKVIPAT VELSZET
