filename,start,end,speaker,text
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_008,31.000,32.800,ГК,То̄нт интернатт о̄лыс.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_043,150.930,154.630,ГК,"Āти, омам тыг ка̄сыӈ туи ёхталы, акваг ты урыл потырты."
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_021,77.690,81.100,ГК,Ма̄нь­поль э̄тпос юи-о̄выл хо̄талыт порат о̄вылтаслум.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_010,38.270,40.280,ГК,Тав а̄тятэ̄н нё̄туӈкве патыс.
mns_9631248b-70a9-4214-8041-be3ffe4740ca_003,11.940,14.730,ГК,Ань ла̄тыӈ ва̄нэ хо̄тпа атпыл хультыс.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_057,214.090,216.520,ГК,Матыр пуссын тув акваг войнан тотве̄сыт.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_012,43.260,45.290,ГК,Са̄в янгуй ка̄тын-патталасы̄г.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_005,10.880,14.630,ГК,Елена Сергеевна ты Мария Сергеевна Мерова яныг а̄гитэ.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_052,185.540,189.250,ГК,"Елена Сергеевна нёмсаг о̄лы, такви уре̄тыл мощща потыртас."
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_007,31.630,35.100,ГК,Ос «Газпром нефть» па̄лыл олныл та̄с­тыглавēсыт. 
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_009,41.620,44.790,ГК,Ос «Газпром нефть» па̄лыл олныл та̄с­тувēсыт. 
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_044,161.490,167.510,ГК,"Тувыл хунь пенсиян патме порат ты тэ̄ланэ о̄с тисве̄сыт, ос пенсиятэ но̄хнув нё̄твес."
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_043,160.820,163.250,ГК,Ос ва̄руӈкве вос ханищтахты.
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_014,70.730,74.330,ГК,"Ань тав тыт хантыт палт яланты, та̄н о̄лупсаныл ханищты. "
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_011,38.610,42.930,ГК,"Тот ань акв кол туп хультыс, ам ащо̄йкам Вьюткин Савелий Иванович тав колэ."
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_016,59.160,62.370,ГК,Ме̄сыг па̄выл ляпат тав во̄раям ма̄тэ ань иӈ о̄лы.
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_034,120.360,121.870,ГК,Ос таи ла̄­вуӈкве таӈхе̄гум. 
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_026,105.680,107.310,ГК,Евгения Финк ла̄выс.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_035,125.510,127.170,ГК,Тот практикат рӯпитасум.
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_013,41.040,45.080,ГК,"Ма̄н ань ""Лесохранитель"" камерат округув янытыл ва̄риянӯв."
mns_c4637cd7-b933-4239-89e1-e288474fd655_023,96.650,100.770,ГК,Хоты ханса хумус ла̄ваве ос хоты а̄ны-са̄нын по̄слуӈкве ро̄ви.
mns_2102c826-500d-46de-868c-705bd8af0c29_046,187.620,190.660,ГК,Та̄н ма̄ньщи мир о̄лупса но̄х-во̄рмалтаӈкве нё̄тэ̄гыт.
mns_2102c826-500d-46de-868c-705bd8af0c29_013,49.400,51.520,ГК,Рӯпитан хо̄талыт ёмщакв вос о̄лэ̄гыт.
mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb_004,9.730,13.650,ГК,То̄нт а̄гит-пыгыт ка̄тыл матыр-а̄ти ва̄руӈкве ханищтаве̄сыт.
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_029,108.460,114.080,ГК,"Та порат яныг яне̄квам о̄йкатэ, ам о̄пам, Вьюткин Иван Васильевич, хо̄нтлын ма̄т порславес."
mns_2102c826-500d-46de-868c-705bd8af0c29_008,28.450,32.670,ГК,Тот са̄всыр ма̄ньщи колыт такви ӯнттыс ос пес пормасыт тув атыс.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_068,254.990,257.910,ГК,"Матыр ка̄тын-паттэ̄гыт, та̄нти тэ̄ӈкв ат та̄ртве̄сыт."
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_012,34.180,37.620,ГК,Тувыл таквсы акв порат па̄влувн товлыӈ­ха̄п ёхтыс.
mns_9631248b-70a9-4214-8041-be3ffe4740ca_024,106.600,111.040,ГК,Нан омагын-а̄тягын сас ня̄врам ханищтан хо̄тпаг таса̄вит та̄л рӯпитасы̄г.
mns_c4637cd7-b933-4239-89e1-e288474fd655_002,2.520,6.490,ГК,Юи-о̄выл та̄лыт сыс ма̄нь ӯсквен» яныг ма̄хум халанылт ханищтахтуӈкве.
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_027,98.850,102.300,ГК,"Такви о̄парищ наме Мерова, ма̄ньщи нэ̄ о̄лыс."
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_032,121.970,126.170,ГК,Туи порат ма̄н колта̄глув Ме̄сыг па̄вылн мотор ха̄пыл яланта̄лэ̄в.
mns_9631248b-70a9-4214-8041-be3ffe4740ca_050,233.570,239.340,ГК," Я̄тил нэ̄квегн пуста̄гыл о̄лнэ ла̄тыӈ ла̄ве̄в, ня̄враманэ̄н, апганэ̄н вос нё̄тавег. "
mns_9631248b-70a9-4214-8041-be3ffe4740ca_035,159.990,166.660,ГК,"Тот ма̄н матыр-а̄ти ва̄ре̄в, ю̄нсхатэ̄в, сэ̄­тапыл саге̄в, э̄ргуӈкве, йӣквуӈкве ханищтахтэ̄в."
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_033,115.950,120.700,ГК,Ам Салехард ӯсн ӯйхул пусмалтан ле̄ккарыт ханищтахтуӈкве минасум.
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_005,16.520,19.210,ГК,Та̄н тот э̄рнэ тэ̄латын ханищтавет.
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_006,19.470,25.090,ГК,"Софья Филиппова аквхуйплов та̄лэ, тав Саранпа̄выл школат а̄тыт классыт ханищтахты."
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_043,177.930,180.430,ГК," Пе̄с нэ̄пакыт сунсыг­ла­сыт, ловиньтасыт. "
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_006,30.970,36.170,ГК,"Та̄нти ма̄нылт о̄лнэ колта̄глыт праваныл сака хунь ва̄ганыл, ты кастыл ат ханищтахтасыт. "
mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb_006,17.760,20.600,ГК,Тав ка̄сыӈ тув ты сменат ва̄руӈкве нё̄ты.
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_029,97.600,102.850,ГК,"По̄слым хури ос видео та̄н ка̄салэ̄гыт, на̄й харыгтан хо̄тпат та̄ра тув те̄тыяныл."
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_028,118.540,121.500,ГК,Та̄н тот сосса мир культура урыл потыртаве̄сыт.
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_034,134.850,139.030,ГК,Са̄в ня̄врамыт ка̄тыл матыр-а̄ти ва̄руӈкве ӯнтылматыгласыт. 
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_061,230.810,234.110,ГК,То̄ва рӯтаныл ня̄врамыт о̄с та̄н коланылт о̄лсыт.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_006,19.320,25.430,ГК,"Э̄кватэ Дарья Николаевна, такви о̄парищ наме Вадичупова, тав Кимкъясӯй па̄вылныл о̄лыс. "
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_076,282.020,284.360,ГК,Хулюмсӯнт па̄вылт ёл-щё̄питавес.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_063,236.990,238.970,ГК,Та порат та̄н са̄в са̄лы о̄щсыт.
mns_2102c826-500d-46de-868c-705bd8af0c29_024,97.350,103.770,ГК,"Ань музейт тамле алщит суссылтан ма̄гсыл о̄нь­щавет, тыт а̄рпит, камкат, ӯсмахӯргыт о̄лэ̄гыт. "
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_022,81.150,85.310,ГК,Ос лӯпта э̄тпос о̄вылтахтын порат суп та а̄стласлум.
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_025,106.000,108.970,ГК,Та̄н ма̄нь ӯсквет ёнгуӈ­кве ёмщакв ханьщув­ласыт.
mns_c4637cd7-b933-4239-89e1-e288474fd655_010,37.690,43.460,ГК,"Тит со̄тыра онтоловхуйплов та̄лт атхатыгласыт, то̄нт ня̄врамыт та̄н ёта­ныл о̄с ханищтахтасыт. "
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_031,124.850,128.950,ГК,Ты кас­тыл пӯмыщ ёнгил хо̄нтыс ос рӯпа­та­тэ̄н тотыстэ. 
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_044,155.130,157.480,ГК,Ам ань таве̄н нё̄туӈкве ёт йисум. 
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_060,224.340,230.770,ГК,Война порат ос ётыл та юи-па̄лт тав а̄пщири­щанэ-йигирищанэ ян­мал­таӈкве оматэ̄н нё̄тыс.
mns_2102c826-500d-46de-868c-705bd8af0c29_031,130.180,133.540,ГК,Лӯима̄вт яныгман пилыт сака са̄в витамина о̄ньще̄гыт.
mns_2102c826-500d-46de-868c-705bd8af0c29_035,149.540,151.700,ГК,Тэ̄лы кастыл пил са̄ккар ёт па̄йтсыт.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_073,269.360,273.400,ГК,"Тав ветеран труда, труженик тыла ме̄талит о̄ньщас."
mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb_021,87.990,93.520,ГК,"Ань о̄с са̄внув карточкат ва̄рыс, ня̄врамыт тыитыл ёнгим ла̄тыӈ ханищтэ̄гыт."
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_022,74.520,77.190,ГК,Ос нилыт классыт Сӯкыръят ханищтаве̄сум.
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_031,129.750,136.170,ГК,Ма̄хар лувыт ань ты йист Ханты-Мансийск ӯсныл налыман нупыл хо̄тыт ве̄рыстат лё̄ӈх коныпалт хо̄нтавет.
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_014,60.050,63.270,ГК,"Кон са̄всыр касылыт, ёнгын ма̄т ва̄рвēсыт."
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_002,4.960,11.480,ГК,Округувт сосса ма̄хум праваныл урыл потыртан ма̄гсыл Югорский университетыт конференция ва̄рыглавес. 
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_054,202.030,206.040,ГК,Тувыл со̄тыра онтолов са̄т налыман нупыл са̄тыт та̄лт ла̄ве̄гыт.
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_051,175.490,178.120,ГК,Мо̄т па̄влыт тах ōс ла̄щал тамле утыл ва̄равет.
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_010,42.060,47.600,ГК,Тэ̄н титхуйплов ня̄врам ос Саранпа̄выл музейт рӯпитан нэ̄г Татьяна Алексадровна Семяшкина.
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_002,3.000,5.970,ГК,Пе̄с порат карыс Сакв я̄ ва̄тат Ме̄сыг па̄выл ӯнлыс.
mns_c4637cd7-b933-4239-89e1-e288474fd655_024,100.880,106.200,ГК,"Наталья Фёдорова, искусствовед-нэ̄, ос ищ­хӣпыӈ ут хосыт пе̄с пор­масыт урыл потыртас."
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_052,178.140,180.560,ГК,Ма̄-витув нумыл уральтаӈкве патаве. 
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_031,116.720,121.860,ГК,"Тав наме Кугин Василий Тимофеевич, тав онтырса̄т та̄лэ то̄влум порат а̄тимыг е̄мтыс."
mns_88c33b5a-ec48-4679-aeb6-ead6e7f69a6a_043,178.500,184.030,ГК,Ты потыр ам тит со̄тыра ва̄т нупыл акв та̄лт толмащлаӈкве патыслум.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_037,135.850,137.920,ГК,Тав тот ёл-щё̄питым о̄лы.
mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb_027,117.490,120.660,ГК,Илттыг хотум е̄мтум хо̄тпан хумус нё̄туӈкве э̄ри.
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_031,112.680,115.080,ГК,Ос нё̄тнэ мāнь­щи супыт ю̄нты.
mns_2102c826-500d-46de-868c-705bd8af0c29_002,3.840,6.440,ГК,"Маньщит о̄лупсаныл, алыщлап ва̄рмаляныл."
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_033,115.950,121.250,ГК,Тит пыгаге̄н Улякщи пенсият о̄лы ос Саша компрессорный станцият рӯ­питы. 
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_038,140.510,142.850,ГК,Ма̄ньщи о̄лупсал пӯмщалахты.
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_041,199.940,204.270,ГК,Ос мо̄т ӯсыт­ныл ищхӣпыӈ ут хо­сыт ма̄хум потраныл ловинь­тасаныл.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_057,208.300,212.380,ГК,Ма̄щ­тырыг ю̄нсхатнэ наке э̄щанэ ос апганэ вос ханищтыянэ.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_011,29.480,34.110,ГК,"То̄нт титыт а̄пщим Димам самын патыс, а̄пщиягум ӯрга­­лаӈкве э̄рыс. "
mns_c4637cd7-b933-4239-89e1-e288474fd655_035,143.840,147.750,ГК,Евгения Вьюткина ты ханищтапаныл ма̄гсыл проект-нэ̄пакыт хансы.
mns_2102c826-500d-46de-868c-705bd8af0c29_017,66.240,68.290,ГК,Та̄н ма̄хум са̄в па̄лыл во̄всыт.
mns_9631248b-70a9-4214-8041-be3ffe4740ca_009,36.460,42.190,ГК,"Ос э̄ргункве ат те во̄ва­ве̄в, ма̄н нас ялпыӈ хо̄тал сунсуӈкве, мӯйлуӈкве ялантэ̄в. "
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_059,221.400,224.130,ГК,Яныгнув ягпыганэ хо̄нтлын ма̄т порсысыт.
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_030,102.900,106.820,ГК,Тох моляхнув па̄влы­тыт о̄лнэ мирувн ма̄н нё̄­туӈкве ве̄рме̄в.
mns_9631248b-70a9-4214-8041-be3ffe4740ca_013,57.900,62.550,ГК,Тэ̄н ма̄ньлат порат Ленинград ӯст Герцен нампа институт а̄стласыг.
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_024,100.150,105.940,ГК,Ты карточка-нэ̄пак ло̄мтытыл хумус ёнгуӈ­кве Коля Фролов ос Рома Семяшкин суссылтасы̄г.
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_032,158.270,163.850,ГК,Татьяна Молда­нова хум хо̄тпат масну­та­ныл-о̄щнутаныл палт ва̄рнэ хансат урыл по­тыр­тас.
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_007,25.160,27.490,ГК,Ка̄тыл хурит по̄слуӈкве ха̄сы.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_052,196.080,199.770,ГК,"Тав ла̄внэ̄тэ: ам ат хо̄нтлэ̄гум, ам ма̄хум пусмалтэ̄гум."
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_067,251.170,254.940,ГК,Па̄квтэ̄пинэт о̄с па̄тлуптаве̄сыт ос хотталь тотве̄сыт.
mns_9631248b-70a9-4214-8041-be3ffe4740ca_007,26.900,32.000,ГК,Ам ань «Возрождение» нампа колн ялантан ма̄хманум ёт тыг Урай ӯсныл ёхтысум.
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_020,73.850,78.570,ГК,"То̄нт ма̄хум лув о̄щсыт, луванэ ӯргала̄лыс, матыр-а̄ти рӯпата пуссын ва̄рыс."
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_018,87.440,94.350,ГК,"Ма̄ньщит – Сакв ма̄хум, Та̄гт ма̄хум, Полум ма̄хум, Лӯсум ма̄хум, Хо̄нтаӈ ма̄хум ос мо̄таныт."
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_008,19.970,24.470,ГК,"Во̄рт на̄й ущ пе̄ламлан порат вос ка̄салаве, та̄ра харыгтаӈ­кве вос о̄вылтаве."
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_032,136.300,138.840,ГК,Тот археологыт туи акваг хилащлахтэ̄гыт.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_041,145.920,147.680,ГК,Ам нила а̄пыг о̄ньще̄гум.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_037,130.570,134.400,ГК,"Беркут па̄вылт хум ва̄рсум, о̄йкам наме Сергей Казаков."
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_021,70.610,76.120,ГК,"Хулюмсӯнтыт Омский водпост о̄лыс, тот вит меритан хо̄тпаг са̄в та̄л рӯпитас. "
mns_2102c826-500d-46de-868c-705bd8af0c29_020,80.860,82.250,ГК,Татем ёмщакв потыртас.
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_040,148.450,152.840,ГК,Тэ̄н пыг ос а̄ги янмалтэ̄г. Пыге̄н ты туи школа а̄стлас.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_045,167.620,172.580,ГК,Яныг хо̄нт оигпам па̄сыл хо̄тпан та̄лыг е̄мтум порат тав ме̄талил майвес.
mns_93778d7d-6d7f-4690-adc6-b5a050fe70c3_034,130.990,134.320,ГК,Ос атыӈ исмит пāйтэ̄в. Анумн тот сака мӯсты.
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_074,273.500,278.590,ГК,Девятый май победа хо̄тал кастыл тав миркол па̄лыл акваг мӯйлупсал тотыглавес.
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_046,161.460,163.750,ГК,Мо̄т хо̄тпат ёт ос ва̄йхатуӈкве патсум.
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_012,50.440,54.000,ГК,Ханты-Мансийск ӯст та̄н акв хо̄тал Āс-угорский институтн.
